unique_key,created_date,closed_date,agency,complaint_type,descriptor,incident_zip,incident_address,borough,latitude,longitude,pii_caller_name,pii_phone,status,resolution_days
311-25547899,2024-08-11 04:43:40,2024-08-19 04:43:40,NYPD,Street Condition,Descriptor_17,10164,508 Park Ave,Queens,40.7823,-73.998223,Resident_2161,917-293-6760,Open,8
311-87159920,2023-09-05 11:00:43,2023-09-19 11:00:43,HPD,Derelict Vehicle,Descriptor_19,10195,568 Main St,Queens,40.723032,-74.09614,Resident_2162,917-119-9318,Closed,14
311-40849270,2024-09-25 03:04:45,2024-10-17 03:04:45,HPD,Broken Muni Meter,Descriptor_4,10460,351 Lexington Ave,Queens,40.878865,-73.95782,Resident_2163,917-764-4894,Pending,22
311-44409790,2024-11-24 16:17:40,2024-12-08 16:17:40,DOT,HEAT/HOT WATER,Descriptor_14,10268,315 Main St,Queens,40.744381,-73.764268,Resident_2164,917-888-7534,Open,14
311-40639389,2024-11-15 05:17:41,2024-11-26 05:17:41,DEP,Graffiti,Descriptor_15,10281,289 5th Ave,Bronx,40.900788,-73.764431,Resident_2165,917-567-1627,In Progress,11
311-94185677,2024-11-24 06:55:21,2024-12-22 06:55:21,DOB,Broken Muni Meter,Descriptor_18,10450,615 5th Ave,Staten Island,40.655118,-74.023244,Resident_2166,917-305-3466,Pending,28
311-79316308,2023-05-18 11:12:21,2023-05-21 11:12:21,DSNY,HEAT/HOT WATER,Descriptor_3,10196,499 Broadway,Manhattan,40.895615,-74.067569,Resident_2167,917-150-6826,Pending,3
311-42566453,2023-10-29 22:07:06,2023-11-03 22:07:06,DSNY,Blocked Driveway,Descriptor_15,10322,469 Park Ave,Brooklyn,40.575803,-74.243763,Resident_2168,917-839-6813,In Progress,5
311-91056557,2023-01-09 11:35:28,2023-02-06 11:35:28,DOT,Derelict Vehicle,Descriptor_10,10282,863 Park Ave,Queens,40.780767,-73.996087,Resident_2169,917-987-5221,Open,28
311-69091361,2024-09-30 13:43:21,2024-10-16 13:43:21,NYPD,Noise - Residential,Descriptor_13,10258,516 5th Ave,Queens,40.831394,-73.846527,Resident_2170,917-308-8343,Open,16
311-31474824,2023-06-16 15:24:12,2023-06-29 15:24:12,HPD,Illegal Parking,Descriptor_8,10159,708 Broadway,Queens,40.523776,-74.062254,Resident_2171,917-353-5916,Closed,13
311-13134626,2024-03-28 09:34:10,2024-04-08 09:34:10,DPR,Blocked Driveway,Descriptor_19,10239,640 Broadway,Bronx,40.81453,-73.710138,Resident_2172,917-245-9848,Open,11
311-37029469,2024-12-26 23:52:49,2025-01-06 23:52:49,DSNY,Noise - Residential,Descriptor_3,10448,441 5th Ave,Brooklyn,40.589343,-74.154868,Resident_2173,917-570-2785,In Progress,11
311-50305067,2023-07-01 22:12:39,2023-07-06 22:12:39,DSNY,HEAT/HOT WATER,Descriptor_15,10311,433 Lexington Ave,Brooklyn,40.883526,-74.14861,Resident_2174,917-515-1923,In Progress,5
311-16028797,2024-01-21 21:27:55,2024-02-05 21:27:55,NYPD,Rodent,Descriptor_15,10256,526 Park Ave,Bronx,40.897086,-74.107048,Resident_2175,917-130-2626,Open,15
311-75729951,2023-05-14 09:27:28,2023-06-06 09:27:28,DPR,Illegal Parking,Descriptor_17,10339,981 Park Ave,Staten Island,40.517925,-74.205339,Resident_2176,917-779-3662,Open,23
311-97329427,2023-10-24 17:42:29,2023-10-24 17:42:29,HPD,Graffiti,Descriptor_6,10207,485 5th Ave,Queens,40.720679,-74.089098,Resident_2177,917-437-8620,Pending,0
311-92409212,2024-12-18 00:34:36,2025-01-02 00:34:36,DOT,Graffiti,Descriptor_3,10357,357 Lexington Ave,Staten Island,40.521227,-73.798164,Resident_2178,917-295-4930,Open,15
311-67724328,2024-05-29 01:33:46,2024-05-29 01:33:46,DOB,Blocked Driveway,Descriptor_18,10326,57 5th Ave,Staten Island,40.879958,-74.059203,Resident_2179,917-609-3656,In Progress,0
311-71372665,2023-06-14 19:26:09,2023-06-16 19:26:09,DSNY,Rodent,Descriptor_5,10329,724 Lexington Ave,Brooklyn,40.639148,-73.994982,Resident_2180,917-446-9321,Closed,2
311-84744012,2024-05-19 05:36:21,2024-05-23 05:36:21,NYPD,Derelict Vehicle,Descriptor_1,10273,86 Park Ave,Bronx,40.902494,-73.725376,Resident_2181,917-743-8913,In Progress,4
311-82667162,2024-08-21 11:17:09,2024-09-10 11:17:09,DPR,Rodent,Descriptor_3,10165,838 5th Ave,Manhattan,40.630463,-73.955225,Resident_2182,917-915-6217,Closed,20
311-56677072,2024-03-30 09:03:41,2024-04-02 09:03:41,DOB,Blocked Driveway,Descriptor_17,10219,134 5th Ave,Staten Island,40.550951,-73.91527,Resident_2183,917-428-2083,In Progress,3
311-58326669,2023-04-14 16:51:03,2023-05-11 16:51:03,DEP,Broken Muni Meter,Descriptor_19,10459,303 Lexington Ave,Manhattan,40.648194,-74.047769,Resident_2184,917-778-6553,In Progress,27
311-80946636,2024-11-07 06:57:42,2024-11-21 06:57:42,DEP,HEAT/HOT WATER,Descriptor_14,10128,654 Lexington Ave,Brooklyn,40.878778,-73.822181,Resident_2185,917-778-3434,Closed,14
311-42139961,2023-05-20 11:35:32,2023-05-25 11:35:32,HPD,Street Condition,Descriptor_7,10346,661 Main St,Staten Island,40.762484,-73.790146,Resident_2186,917-674-5050,Open,5
311-58623392,2024-01-26 18:46:13,2024-02-16 18:46:13,DSNY,Illegal Parking,Descriptor_13,10164,942 Lexington Ave,Brooklyn,40.81759,-73.746478,Resident_2187,917-225-8920,In Progress,21
311-95627447,2024-12-20 13:02:02,2025-01-06 13:02:02,DSNY,Street Light Condition,Descriptor_13,10205,274 Lexington Ave,Queens,40.735888,-73.947243,Resident_2188,917-794-6788,Open,17
311-24621827,2024-11-01 14:11:47,2024-11-09 14:11:47,DOB,Rodent,Descriptor_3,10477,25 Park Ave,Bronx,40.84006,-73.840884,Resident_2189,917-447-3420,In Progress,8
311-62056137,2023-01-26 09:07:58,2023-02-06 09:07:58,DPR,Blocked Driveway,Descriptor_20,10391,827 Lexington Ave,Brooklyn,40.619818,-73.967168,Resident_2190,917-292-2969,Pending,11
311-10961750,2024-03-05 09:50:15,2024-03-27 09:50:15,DPR,Street Light Condition,Descriptor_16,10412,673 5th Ave,Staten Island,40.640477,-73.821642,Resident_2191,917-882-9169,Pending,22
311-31865897,2023-08-17 14:07:09,2023-08-26 14:07:09,NYPD,Rodent,Descriptor_5,10194,555 Broadway,Manhattan,40.784314,-73.899341,Resident_2192,917-439-6245,In Progress,9
311-20085738,2023-12-24 19:22:03,2024-01-02 19:22:03,DPR,Street Light Condition,Descriptor_19,10139,251 Park Ave,Bronx,40.893293,-74.009681,Resident_2193,917-954-7932,In Progress,9
311-45904531,2024-03-20 11:02:21,2024-04-10 11:02:21,NYPD,Broken Muni Meter,Descriptor_14,10400,439 Lexington Ave,Bronx,40.576555,-74.102328,Resident_2194,917-102-2302,Open,21
311-78911099,2024-11-07 11:15:33,2024-11-29 11:15:33,DOT,Broken Muni Meter,Descriptor_9,10269,656 Lexington Ave,Bronx,40.78243,-73.850365,Resident_2195,917-546-4135,In Progress,22
311-51131436,2023-09-27 11:56:39,2023-09-28 11:56:39,DEP,Street Condition,Descriptor_1,10333,948 Broadway,Bronx,40.784081,-74.087209,Resident_2196,917-647-3342,In Progress,1
311-98353769,2024-07-03 02:53:47,2024-07-12 02:53:47,DEP,HEAT/HOT WATER,Descriptor_4,10305,750 Lexington Ave,Bronx,40.610727,-74.080088,Resident_2197,917-839-5021,Open,9
311-10108949,2024-10-31 22:50:04,2024-11-27 22:50:04,DOT,Broken Muni Meter,Descriptor_1,10134,220 Lexington Ave,Bronx,40.663006,-73.874782,Resident_2198,917-513-6265,Closed,27
311-73146063,2023-05-14 01:02:51,2023-05-31 01:02:51,DSNY,Illegal Parking,Descriptor_15,10199,145 5th Ave,Brooklyn,40.712685,-73.719249,Resident_2199,917-346-4933,Closed,17
311-65933229,2024-07-06 01:07:23,2024-07-26 01:07:23,DOB,Blocked Driveway,Descriptor_11,10348,262 Main St,Staten Island,40.856704,-74.09877,Resident_2200,917-535-3467,Pending,20
311-24837220,2024-07-16 21:08:16,2024-07-16 21:08:16,DOT,Rodent,Descriptor_11,10225,103 Lexington Ave,Brooklyn,40.77413,-74.121965,Resident_2201,917-522-6032,Closed,0
311-56089713,2024-07-31 09:39:18,2024-08-23 09:39:18,DOB,Illegal Parking,Descriptor_3,10233,380 5th Ave,Manhattan,40.508848,-73.81548,Resident_2202,917-651-5278,Open,23
311-23085037,2024-09-01 10:45:46,2024-09-30 10:45:46,DOB,Street Condition,Descriptor_9,10375,683 Main St,Bronx,40.858917,-74.075878,Resident_2203,917-434-1372,Open,29
311-38234899,2023-12-12 05:21:27,2023-12-24 05:21:27,DPR,Noise - Residential,Descriptor_18,10240,351 Broadway,Staten Island,40.906695,-73.743166,Resident_2204,917-958-6049,In Progress,12
311-87461651,2023-04-14 22:20:06,2023-04-20 22:20:06,DOB,Broken Muni Meter,Descriptor_13,10221,329 Park Ave,Bronx,40.624596,-73.789925,Resident_2205,917-101-8888,Pending,6
311-31534829,2024-04-23 16:28:59,2024-05-17 16:28:59,DPR,Illegal Parking,Descriptor_18,10213,893 Main St,Bronx,40.856051,-74.114048,Resident_2206,917-580-9588,Closed,24
311-39965084,2024-03-19 09:48:46,2024-03-27 09:48:46,DSNY,Rodent,Descriptor_13,10100,75 5th Ave,Queens,40.577049,-73.736042,Resident_2207,917-645-9198,In Progress,8
311-84160760,2023-09-25 21:04:42,2023-10-10 21:04:42,DPR,HEAT/HOT WATER,Descriptor_6,10293,356 Main St,Brooklyn,40.584487,-74.03721,Resident_2208,917-582-8539,In Progress,15
311-59069667,2024-03-13 13:14:54,2024-03-22 13:14:54,DEP,Graffiti,Descriptor_2,10367,793 5th Ave,Manhattan,40.5683,-73.878117,Resident_2209,917-790-9221,Closed,9
311-48944078,2024-05-28 04:25:23,2024-06-23 04:25:23,NYPD,Street Light Condition,Descriptor_8,10117,464 Main St,Manhattan,40.521846,-73.854239,Resident_2210,917-324-1367,Pending,26
311-27558420,2023-04-17 03:54:11,2023-04-30 03:54:11,DOB,Graffiti,Descriptor_3,10401,157 Lexington Ave,Manhattan,40.884456,-73.740226,Resident_2211,917-626-3926,Closed,13
311-25796985,2023-11-05 18:22:15,2023-11-20 18:22:15,DPR,Street Condition,Descriptor_20,10222,858 5th Ave,Manhattan,40.606728,-73.864526,Resident_2212,917-265-1961,Closed,15
311-77470202,2023-03-13 07:11:32,2023-04-07 07:11:32,DEP,Blocked Driveway,Descriptor_17,10172,158 Main St,Bronx,40.597768,-74.233421,Resident_2213,917-739-9692,Pending,25
311-59802309,2023-04-21 23:02:27,2023-05-02 23:02:27,DPR,Graffiti,Descriptor_2,10229,953 Park Ave,Manhattan,40.633672,-73.892626,Resident_2214,917-607-5943,Open,11
311-80301312,2023-12-21 20:11:06,2023-12-21 20:11:06,NYPD,Broken Muni Meter,Descriptor_15,10212,326 Lexington Ave,Brooklyn,40.653596,-73.976341,Resident_2215,917-260-9725,Open,0
311-55108660,2024-10-26 00:03:14,2024-11-16 00:03:14,DPR,Street Condition,Descriptor_12,10238,812 Park Ave,Brooklyn,40.608583,-74.145213,Resident_2216,917-520-5782,Open,21
311-38071996,2024-07-17 18:22:59,2024-08-16 18:22:59,NYPD,Derelict Vehicle,Descriptor_14,10301,793 Park Ave,Brooklyn,40.581081,-73.831971,Resident_2217,917-944-2062,Closed,30
311-43849225,2023-06-11 14:24:44,2023-06-25 14:24:44,DOB,Graffiti,Descriptor_13,10213,615 5th Ave,Queens,40.705858,-73.94901,Resident_2218,917-958-9883,Open,14
311-25665692,2024-11-25 10:31:15,2024-11-29 10:31:15,DOT,Broken Muni Meter,Descriptor_1,10261,516 Lexington Ave,Brooklyn,40.529493,-73.877383,Resident_2219,917-113-6200,Closed,4
311-20167047,2023-12-26 06:46:11,2024-01-08 06:46:11,HPD,Street Condition,Descriptor_7,10222,367 5th Ave,Bronx,40.82569,-74.051866,Resident_2220,917-410-4643,Pending,13
311-47489555,2024-06-23 18:05:12,2024-07-21 18:05:12,HPD,Rodent,Descriptor_2,10199,80 5th Ave,Manhattan,40.846154,-73.710285,Resident_2221,917-388-5943,In Progress,28
311-63308609,2024-12-10 05:46:21,2024-12-27 05:46:21,DOB,Noise - Residential,Descriptor_7,10317,77 Park Ave,Queens,40.656491,-73.903662,Resident_2222,917-651-1429,Closed,17
311-13312992,2023-07-03 14:32:49,2023-08-01 14:32:49,HPD,Blocked Driveway,Descriptor_1,10411,299 Broadway,Staten Island,40.761995,-73.969398,Resident_2223,917-870-7200,Pending,29
311-35595338,2024-02-15 00:22:44,2024-02-27 00:22:44,HPD,Street Condition,Descriptor_15,10199,65 Main St,Queens,40.627724,-74.100747,Resident_2224,917-717-5897,Open,12
311-72830848,2024-01-18 23:26:55,2024-01-31 23:26:55,DPR,Broken Muni Meter,Descriptor_17,10152,735 Main St,Queens,40.907133,-73.812585,Resident_2225,917-478-6210,Pending,13
311-75684138,2024-07-08 10:38:55,2024-08-06 10:38:55,DOT,HEAT/HOT WATER,Descriptor_19,10432,444 Main St,Bronx,40.650515,-73.869586,Resident_2226,917-268-1251,In Progress,29
311-41366114,2023-02-09 13:57:41,2023-02-24 13:57:41,DOT,Illegal Parking,Descriptor_4,10380,232 Park Ave,Queens,40.831863,-74.240998,Resident_2227,917-968-4468,In Progress,15
311-35321142,2023-03-03 21:30:03,2023-03-23 21:30:03,NYPD,Derelict Vehicle,Descriptor_13,10483,330 Main St,Queens,40.774257,-73.944934,Resident_2228,917-454-5947,Closed,20
311-89854458,2023-10-22 21:51:00,2023-11-01 21:51:00,DSNY,Illegal Parking,Descriptor_20,10405,820 Broadway,Manhattan,40.873055,-73.919105,Resident_2229,917-710-2743,Pending,10
311-17846096,2023-12-15 05:31:11,2023-12-24 05:31:11,DSNY,Derelict Vehicle,Descriptor_7,10325,920 Main St,Manhattan,40.673768,-73.70844,Resident_2230,917-713-7818,Open,9
311-55192785,2023-01-06 13:42:42,2023-01-17 13:42:42,DEP,Blocked Driveway,Descriptor_17,10475,394 5th Ave,Brooklyn,40.529869,-73.807691,Resident_2231,917-238-9812,In Progress,11
311-64472132,2024-08-25 17:27:25,2024-08-26 17:27:25,DEP,HEAT/HOT WATER,Descriptor_19,10299,370 Main St,Queens,40.806026,-73.909488,Resident_2232,917-984-1314,Closed,1
311-52116303,2024-07-30 11:23:30,2024-08-04 11:23:30,DOB,Street Light Condition,Descriptor_6,10364,734 Park Ave,Brooklyn,40.65259,-74.008905,Resident_2233,917-371-7295,Pending,5
311-17865095,2023-01-02 21:32:33,2023-01-28 21:32:33,DOT,HEAT/HOT WATER,Descriptor_10,10479,412 Park Ave,Staten Island,40.649348,-73.979686,Resident_2234,917-242-3681,Closed,26
311-95171050,2024-10-07 01:17:19,2024-10-17 01:17:19,DOB,HEAT/HOT WATER,Descriptor_12,10295,43 Park Ave,Manhattan,40.607288,-73.901513,Resident_2235,917-379-3119,Closed,10
311-14241539,2023-02-23 17:53:33,2023-03-01 17:53:33,DEP,Noise - Residential,Descriptor_6,10415,765 Park Ave,Manhattan,40.898508,-73.80863,Resident_2236,917-810-4622,Closed,6
311-79627871,2023-03-04 06:35:08,2023-03-12 06:35:08,DPR,Rodent,Descriptor_15,10403,744 Broadway,Queens,40.692193,-73.952713,Resident_2237,917-473-9911,In Progress,8
311-21362294,2023-12-16 04:40:56,2024-01-11 04:40:56,NYPD,Rodent,Descriptor_16,10462,935 Lexington Ave,Queens,40.743611,-73.983951,Resident_2238,917-262-5316,Open,26
311-73581093,2023-01-30 10:50:40,2023-02-23 10:50:40,DSNY,Street Light Condition,Descriptor_2,10328,210 Lexington Ave,Queens,40.867645,-74.063292,Resident_2239,917-479-6292,In Progress,24
311-41271880,2023-02-01 03:40:02,2023-02-23 03:40:02,NYPD,Blocked Driveway,Descriptor_9,10423,267 Broadway,Queens,40.712754,-73.802661,Resident_2240,917-296-6196,Open,22
311-31659143,2024-12-01 11:38:35,2024-12-05 11:38:35,DPR,Graffiti,Descriptor_13,10183,328 5th Ave,Manhattan,40.591079,-73.776516,Resident_2241,917-822-2482,Open,4
311-96699556,2023-07-25 22:01:00,2023-08-16 22:01:00,HPD,HEAT/HOT WATER,Descriptor_17,10474,439 Broadway,Manhattan,40.883202,-73.995879,Resident_2242,917-441-8603,Pending,22
311-87407464,2024-06-22 08:41:54,2024-07-21 08:41:54,DSNY,Noise - Residential,Descriptor_10,10331,489 Park Ave,Manhattan,40.752386,-73.743646,Resident_2243,917-274-2026,In Progress,29
311-16927633,2023-10-24 05:52:32,2023-11-03 05:52:32,DEP,Broken Muni Meter,Descriptor_16,10377,177 Broadway,Staten Island,40.670789,-74.152593,Resident_2244,917-769-3235,Pending,10
311-96347785,2024-05-14 03:54:58,2024-05-21 03:54:58,DOB,Street Light Condition,Descriptor_4,10138,687 Main St,Staten Island,40.611112,-74.164164,Resident_2245,917-966-1266,Open,7
311-38219033,2024-05-09 22:40:18,2024-05-25 22:40:18,DSNY,Illegal Parking,Descriptor_19,10168,928 Broadway,Bronx,40.852578,-74.096854,Resident_2246,917-873-7301,In Progress,16
311-90434108,2023-11-19 12:16:00,2023-12-12 12:16:00,DOT,Graffiti,Descriptor_19,10451,852 Park Ave,Brooklyn,40.531746,-74.143129,Resident_2247,917-568-3682,Pending,23
311-57700190,2024-07-31 09:14:00,2024-08-10 09:14:00,DSNY,Derelict Vehicle,Descriptor_13,10454,109 Broadway,Queens,40.862126,-73.806277,Resident_2248,917-424-3170,Open,10
311-57528327,2023-03-29 19:42:31,2023-04-02 19:42:31,DOT,Street Light Condition,Descriptor_11,10399,40 5th Ave,Staten Island,40.82769,-73.983816,Resident_2249,917-684-4696,In Progress,4
311-54011543,2024-11-27 20:33:31,2024-12-27 20:33:31,DOT,Street Light Condition,Descriptor_14,10345,525 5th Ave,Bronx,40.555508,-74.08799,Resident_2250,917-578-6663,In Progress,30
311-78965998,2023-10-21 18:23:29,2023-10-30 18:23:29,DEP,Noise - Residential,Descriptor_8,10474,393 Park Ave,Staten Island,40.743773,-74.008226,Resident_2251,917-864-2752,Pending,9
311-67695535,2024-09-05 14:21:49,2024-09-13 14:21:49,DOT,Illegal Parking,Descriptor_1,10256,475 Lexington Ave,Manhattan,40.877167,-73.721883,Resident_2252,917-437-7279,Closed,8
311-71834680,2023-06-14 01:46:51,2023-06-17 01:46:51,DPR,Derelict Vehicle,Descriptor_20,10194,768 Park Ave,Staten Island,40.896175,-74.221062,Resident_2253,917-915-3432,Pending,3
311-25656427,2023-01-15 11:21:08,2023-02-05 11:21:08,HPD,Rodent,Descriptor_20,10334,53 Lexington Ave,Queens,40.828587,-74.165618,Resident_2254,917-742-8340,Closed,21
311-24483180,2024-12-25 21:52:47,2024-12-30 21:52:47,NYPD,Blocked Driveway,Descriptor_5,10210,191 5th Ave,Manhattan,40.641349,-73.750791,Resident_2255,917-278-1457,In Progress,5
311-27238843,2023-03-22 10:34:06,2023-04-03 10:34:06,HPD,Broken Muni Meter,Descriptor_17,10125,142 Broadway,Staten Island,40.817515,-74.033067,Resident_2256,917-119-3225,In Progress,12
311-90189820,2024-10-24 00:27:46,2024-10-27 00:27:46,DSNY,Street Condition,Descriptor_10,10489,456 Park Ave,Brooklyn,40.890248,-74.018929,Resident_2257,917-119-5641,Closed,3
311-43065282,2024-06-20 22:16:33,2024-06-28 22:16:33,HPD,Broken Muni Meter,Descriptor_14,10437,98 5th Ave,Bronx,40.880612,-74.06373,Resident_2258,917-702-3125,In Progress,8
311-35795919,2023-04-20 18:12:46,2023-05-14 18:12:46,DSNY,Derelict Vehicle,Descriptor_14,10456,305 Main St,Manhattan,40.802184,-74.160945,Resident_2259,917-456-3654,In Progress,24
311-54161077,2024-01-11 10:26:00,2024-01-29 10:26:00,DOB,Broken Muni Meter,Descriptor_14,10252,202 Park Ave,Queens,40.747904,-73.71937,Resident_2260,917-659-3444,Pending,18
311-11334521,2024-09-26 07:41:26,2024-10-05 07:41:26,DEP,Graffiti,Descriptor_5,10452,786 Main St,Staten Island,40.599673,-73.728907,Resident_2261,917-266-5391,Open,9
311-10257826,2023-08-13 22:30:42,2023-08-17 22:30:42,DPR,Rodent,Descriptor_14,10294,347 Broadway,Staten Island,40.802474,-73.890428,Resident_2262,917-912-7175,Pending,4
311-14510829,2023-01-24 06:34:13,2023-01-29 06:34:13,HPD,Street Condition,Descriptor_12,10255,391 Park Ave,Bronx,40.698274,-73.984903,Resident_2263,917-133-2172,In Progress,5
311-34689342,2023-02-05 21:03:48,2023-02-23 21:03:48,DSNY,Street Condition,Descriptor_8,10387,430 Broadway,Brooklyn,40.905771,-74.228128,Resident_2264,917-634-2551,Open,18
311-22317292,2023-03-12 08:52:10,2023-03-30 08:52:10,DOT,Derelict Vehicle,Descriptor_10,10295,877 Main St,Staten Island,40.564696,-73.713102,Resident_2265,917-700-6624,Open,18
311-78814790,2024-05-31 18:23:28,2024-06-30 18:23:28,DOT,HEAT/HOT WATER,Descriptor_15,10494,784 Lexington Ave,Bronx,40.574413,-73.884884,Resident_2266,917-659-6307,In Progress,30
311-57145047,2024-06-15 13:34:32,2024-07-01 13:34:32,DOB,Street Condition,Descriptor_1,10355,635 Park Ave,Staten Island,40.853685,-74.081666,Resident_2267,917-858-2553,In Progress,16
311-72690970,2024-05-05 06:33:18,2024-05-08 06:33:18,HPD,Illegal Parking,Descriptor_7,10302,991 5th Ave,Bronx,40.754883,-73.907457,Resident_2268,917-320-1617,In Progress,3
311-79246612,2023-09-19 02:55:24,2023-10-08 02:55:24,DSNY,Derelict Vehicle,Descriptor_8,10219,860 5th Ave,Staten Island,40.54657,-73.737462,Resident_2269,917-737-6339,Open,19
311-79240201,2023-04-30 00:23:27,2023-05-14 00:23:27,DOB,Derelict Vehicle,Descriptor_12,10251,525 Lexington Ave,Manhattan,40.718918,-74.198295,Resident_2270,917-490-6197,Closed,14
311-26254075,2023-07-03 01:45:31,2023-07-26 01:45:31,DOB,Street Light Condition,Descriptor_2,10314,903 Lexington Ave,Bronx,40.715094,-74.218684,Resident_2271,917-802-8081,In Progress,23
311-54919478,2023-09-06 00:08:08,2023-09-16 00:08:08,DOB,HEAT/HOT WATER,Descriptor_17,10344,287 Broadway,Queens,40.859889,-74.093267,Resident_2272,917-833-6420,Pending,10
311-56734103,2023-02-26 23:29:36,2023-03-26 23:29:36,DPR,Broken Muni Meter,Descriptor_15,10375,275 Broadway,Queens,40.822559,-74.050653,Resident_2273,917-729-9726,In Progress,28
311-87304031,2023-02-12 18:26:13,2023-03-06 18:26:13,NYPD,Street Light Condition,Descriptor_12,10265,362 Park Ave,Queens,40.731162,-73.7804,Resident_2274,917-176-5948,In Progress,22
311-62128301,2024-07-20 19:00:38,2024-07-28 19:00:38,DSNY,Rodent,Descriptor_12,10323,828 Main St,Brooklyn,40.558913,-73.77651,Resident_2275,917-245-2884,Closed,8
311-65560410,2023-08-05 22:47:58,2023-09-03 22:47:58,DEP,Rodent,Descriptor_11,10108,452 Main St,Manhattan,40.68946,-73.964518,Resident_2276,917-259-5451,Pending,29
311-31975704,2023-04-05 12:55:39,2023-05-04 12:55:39,DSNY,Illegal Parking,Descriptor_11,10292,164 5th Ave,Staten Island,40.830702,-73.964674,Resident_2277,917-489-6691,Open,29
311-29119100,2024-07-16 02:36:51,2024-08-14 02:36:51,DOB,Blocked Driveway,Descriptor_11,10184,661 5th Ave,Brooklyn,40.741577,-73.842635,Resident_2278,917-332-9165,Closed,29
311-48341998,2024-07-24 22:23:15,2024-08-22 22:23:15,DOB,Rodent,Descriptor_19,10102,692 Main St,Brooklyn,40.585225,-73.919432,Resident_2279,917-513-2422,Pending,29
